Product Id,Product Handle,Product Title,Product Status,Product Description,Product Subtitle,Product External Id,Product Thumbnail,Product Collection Id,Product Type Id,Product Created At,Product Deleted At,Product Discountable,Product Height,Product Hs Code,Product Image 1,Product Image 2,Product Is Giftcard,Product Length,Product Material,Product Mid Code,Product Origin Country,Product Sales Channel 1,Product Updated At,Product Weight,Product Width,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Metadata.back_length_cm,Variant Metadata.chest_cm,Variant Metadata.front_length_cm,Variant Metadata.size,Variant Metadata.sleeve_length_cm,"Variant Metadata.sleeve_length_cm ",Variant Metadata.waist_cm,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price EUR,Variant Price Europe [EUR],Variant Price USD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
prod_01JJJVVMBN0GTJT923XS9MK55K,hemd-paris-72-cm-armlange-umschlagmanschette,Hemd Paris - 72 cm Armlänge - Umschlagmanschette,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris  ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg, https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMG9CP24RZSDBPMHCMZ9,42,4260581270018,,,,,false,false,4260581270018,2025-01-27T03:11:08.302Z,,,,,"{""size"":42,""chest_cm"":125,""waist_cm"":121,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,125,85,42,72,72,121,Fit,Modern Fit,Size,42,,75,,,prod_01JJJVVMBN0GTJT923XS9MK55K,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBN0GTJT923XS9MK55K,hemd-paris-72-cm-armlange-umschlagmanschette,Hemd Paris - 72 cm Armlänge - Umschlagmanschette,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris  ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg, https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMG9RW3Y14485X47810B,43,4260581270025,,,,,false,false,4260581270025,2025-01-27T03:11:08.302Z,,,,,"{""size"":43,""chest_cm"":127,""waist_cm"":123,""back_length_cm"":96,""front_length_cm"":86,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",96,127,86,43,72,72,123,Fit,Modern Fit,Size,43,,75,,,prod_01JJJVVMBN0GTJT923XS9MK55K,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBN0GTJT923XS9MK55K,hemd-paris-72-cm-armlange-umschlagmanschette,Hemd Paris - 72 cm Armlänge - Umschlagmanschette,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris  ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg, https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMG98E9QJWVS7E5KN36C,44,4260581270032,,,,,false,false,4260581270032,2025-01-27T03:11:08.302Z,,,,,"{""size"":44,""chest_cm"":129,""waist_cm"":125,""back_length_cm"":96,""front_length_cm"":86,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",96,129,86,44,72,72,125,Fit,Modern Fit,Size,44,,75,,,prod_01JJJVVMBN0GTJT923XS9MK55K,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBN0GTJT923XS9MK55K,hemd-paris-72-cm-armlange-umschlagmanschette,Hemd Paris - 72 cm Armlänge - Umschlagmanschette,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris  ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg, https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMG9N4M79MJZWANQAKQY,45,4260581270049,,,,,false,false,4260581270049,2025-01-27T03:11:08.302Z,,,,,"{""size"":45,""chest_cm"":131,""waist_cm"":127,""back_length_cm"":97,""front_length_cm"":87,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",97,131,87,45,72,72,127,Fit,Modern Fit,Size,45,,75,,,prod_01JJJVVMBN0GTJT923XS9MK55K,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBN0GTJT923XS9MK55K,hemd-paris-72-cm-armlange-umschlagmanschette,Hemd Paris - 72 cm Armlänge - Umschlagmanschette,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris  ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg, https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMG9ERPHYQ81YC9164MY,46,4260581270056,,,,,false,false,4260581270056,2025-01-27T03:11:08.302Z,,,,,"{""size"":46,""chest_cm"":133,""waist_cm"":129,""back_length_cm"":97,""front_length_cm"":87,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",97,133,87,46,72,72,129,Fit,Modern Fit,Size,46,,75,,,prod_01JJJVVMBN0GTJT923XS9MK55K,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBN0GTJT923XS9MK55K,hemd-paris-72-cm-armlange-umschlagmanschette,Hemd Paris - 72 cm Armlänge - Umschlagmanschette,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris  ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg, https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMG9Q3DE38C926AGQPDP,39,4260581271503,,,,,false,false,4260581271503,2025-01-27T03:11:08.302Z,,,,,"{""size"":39,""chest_cm"":108,""waist_cm"":100,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,108,85,39,72,72,100,Fit,Slim Fit,Size,39,,75,,,prod_01JJJVVMBN0GTJT923XS9MK55K,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBN0GTJT923XS9MK55K,hemd-paris-72-cm-armlange-umschlagmanschette,Hemd Paris - 72 cm Armlänge - Umschlagmanschette,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris  ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg, https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMG9P59QDFS7Z450AAKS,40,4260581271510,,,,,false,false,4260581271510,2025-01-27T03:11:08.302Z,,,,,"{""size"":40,""chest_cm"":111,""waist_cm"":103,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,111,85,40,72,72,103,Fit,Slim Fit,Size,40,,75,,,prod_01JJJVVMBN0GTJT923XS9MK55K,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBN0GTJT923XS9MK55K,hemd-paris-72-cm-armlange-umschlagmanschette,Hemd Paris - 72 cm Armlänge - Umschlagmanschette,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris  ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg, https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMG9BGC16V7NBYMAJ2A4,41,4260581271527,,,,,false,false,4260581271527,2025-01-27T03:11:08.302Z,,,,,"{""size"":41,""chest_cm"":115,""waist_cm"":107,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,115,85,41,72,72,107,Fit,Slim Fit,Size,41,,75,,,prod_01JJJVVMBN0GTJT923XS9MK55K,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBN0GTJT923XS9MK55K,hemd-paris-72-cm-armlange-umschlagmanschette,Hemd Paris - 72 cm Armlänge - Umschlagmanschette,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris  ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg, https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMG98MDH8WY0QC5VVVY5,42,4260581271534,,,,,false,false,4260581271534,2025-01-27T03:11:08.302Z,,,,,"{""size"":42,""chest_cm"":118,""waist_cm"":110,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,118,85,42,72,72,110,Fit,Slim Fit,Size,42,,75,,,prod_01JJJVVMBN0GTJT923XS9MK55K,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBN0GTJT923XS9MK55K,hemd-paris-72-cm-armlange-umschlagmanschette,Hemd Paris - 72 cm Armlänge - Umschlagmanschette,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Paris  ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht. Besonders elegant durch eine Umschlagmanschette.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg,,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-4.jpg, https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Paris-3.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:11:08.060Z,,,variant_01JJJVVMG9BSCFG0WMP2JWZWTT,43,4260581271541,,,,,false,false,4260581271541,2025-01-27T03:11:08.302Z,,,,,"{""size"":43,""chest_cm"":121,""waist_cm"":113,""back_length_cm"":96,""front_length_cm"":86,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",96,121,86,43,72,72,113,Fit,Slim Fit,Size,43,,75,,,prod_01JJJVVMBN0GTJT923XS9MK55K,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBN0MTVHYKQPX48CHRR,hemd-london-72-cm-armlange,Hemd London - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd London  ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg,pcol_01JJJK5X0DJJQG2E6XRX6WM9RB,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-3.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:13:32.126Z,,,variant_01JJJVVMG9BJPRMC6DSYRGKQTE,41,4260581270100,,,,,false,false,4260581270100,2025-01-27T03:11:08.302Z,,,,,"{""size"":41,""chest_cm"":122,""waist_cm"":118,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,122,85,41,72,72,118,Fit,Modern Fit,Size,41,,75,,,prod_01JJJVVMBN0MTVHYKQPX48CHRR,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBN0MTVHYKQPX48CHRR,hemd-london-72-cm-armlange,Hemd London - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd London  ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg,pcol_01JJJK5X0DJJQG2E6XRX6WM9RB,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-3.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:13:32.126Z,,,variant_01JJJVVMG9F9BT1CT67J2S5BPT,42,4260581270117,,,,,false,false,4260581270117,2025-01-27T03:11:08.302Z,,,,,"{""size"":42,""chest_cm"":125,""waist_cm"":121,""back_length_cm"":95,""front_length_cm"":85,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",95,125,85,42,72,72,121,Fit,Modern Fit,Size,42,,75,,,prod_01JJJVVMBN0MTVHYKQPX48CHRR,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBN0MTVHYKQPX48CHRR,hemd-london-72-cm-armlange,Hemd London - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd London  ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg,pcol_01JJJK5X0DJJQG2E6XRX6WM9RB,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-3.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:13:32.126Z,,,variant_01JJJVVMG9FCHE2XBC606A55NN,43,4260581270124,,,,,false,false,4260581270124,2025-01-27T03:11:08.302Z,,,,,"{""size"":43,""chest_cm"":127,""waist_cm"":123,""back_length_cm"":96,""front_length_cm"":86,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",96,127,86,43,72,72,123,Fit,Modern Fit,Size,43,,75,,,prod_01JJJVVMBN0MTVHYKQPX48CHRR,2025-01-27T03:11:08.302Z,0,,
prod_01JJJVVMBN0MTVHYKQPX48CHRR,hemd-london-72-cm-armlange,Hemd London - 72 cm Armlänge,published,"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd London  ein klassisches weißes Bürohemd, das natürlich auch perfekt abends angezogen werden kann. Aus einem tollem Fil-à-fil Stoff, aus 100% Baumwolle. Und sogar bügelleicht.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>",,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg,pcol_01JJJK5X0DJJQG2E6XRX6WM9RB,ptyp_01JJJEMQKERV4WHBBR6HFKW4PP,2025-01-27T03:11:08.060Z,,true,,,https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-5.jpg, https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-London-3.jpg,false,,,,,sc_01JJJ35PNA96NMNJY5K7YQYCE9,2025-01-27T03:13:32.126Z,,,variant_01JJJVVMG9QMFQMR80EX725568,44,4260581270131,,,,,false,false,4260581270131,2025-01-27T03:11:08.302Z,,,,,"{""size"":44,""chest_cm"":129,""waist_cm"":125,""back_length_cm"":96,""front_length_cm"":86,""sleeve_length_cm"":72,""sleeve_length_cm\r"":72}",96,129,86,44,72,72,125,Fit,Modern Fit,Size,44,,75,,,prod_01JJJVVMBN0MTVHYKQPX48CHRR,2025-01-27T03:11:08.302Z,0,,
